/home/shrimp/Downloads/simulator-linux/balls/IMG/center_2023_01_30_17_39_02_344.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/left_2023_01_30_17_39_02_344.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/right_2023_01_30_17_39_02_344.jpg, 0, 0, 0, 7.840138E-05
/home/shrimp/Downloads/simulator-linux/balls/IMG/center_2023_01_30_17_39_02_448.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/left_2023_01_30_17_39_02_448.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/right_2023_01_30_17_39_02_448.jpg, 0, 0, 0, 7.793635E-05
/home/shrimp/Downloads/simulator-linux/balls/IMG/center_2023_01_30_17_39_02_558.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/left_2023_01_30_17_39_02_558.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/right_2023_01_30_17_39_02_558.jpg, 0, 0, 0, 7.782787E-05
/home/shrimp/Downloads/simulator-linux/balls/IMG/center_2023_01_30_17_39_02_666.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/left_2023_01_30_17_39_02_666.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/right_2023_01_30_17_39_02_666.jpg, 0, 0, 0, 7.801891E-05
/home/shrimp/Downloads/simulator-linux/balls/IMG/center_2023_01_30_17_39_02_778.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/left_2023_01_30_17_39_02_778.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/right_2023_01_30_17_39_02_778.jpg, 0, 0, 0, 7.790201E-05
/home/shrimp/Downloads/simulator-linux/balls/IMG/center_2023_01_30_17_39_02_888.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/left_2023_01_30_17_39_02_888.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/right_2023_01_30_17_39_02_888.jpg, 0, 0, 0, 7.916889E-05
/home/shrimp/Downloads/simulator-linux/balls/IMG/center_2023_01_30_17_39_02_988.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/left_2023_01_30_17_39_02_988.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/right_2023_01_30_17_39_02_988.jpg, 0, 0, 0, 8.136752E-05
/home/shrimp/Downloads/simulator-linux/balls/IMG/center_2023_01_30_17_39_03_111.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/left_2023_01_30_17_39_03_111.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/right_2023_01_30_17_39_03_111.jpg, 0, 0.190449, 0, 0.08249596
/home/shrimp/Downloads/simulator-linux/balls/IMG/center_2023_01_30_17_39_03_221.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/left_2023_01_30_17_39_03_221.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/right_2023_01_30_17_39_03_221.jpg, 0, 0.5006461, 0, 0.5741599
/home/shrimp/Downloads/simulator-linux/balls/IMG/center_2023_01_30_17_39_03_321.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/left_2023_01_30_17_39_03_321.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/right_2023_01_30_17_39_03_321.jpg, 0, 0.8012695, 0, 1.388721
/home/shrimp/Downloads/simulator-linux/balls/IMG/center_2023_01_30_17_39_03_418.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/left_2023_01_30_17_39_03_418.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/right_2023_01_30_17_39_03_418.jpg, 0, 1, 0, 2.52795
/home/shrimp/Downloads/simulator-linux/balls/IMG/center_2023_01_30_17_39_03_531.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/left_2023_01_30_17_39_03_531.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/right_2023_01_30_17_39_03_531.jpg, -0.03912592, 1, 0, 3.940177
/home/shrimp/Downloads/simulator-linux/balls/IMG/center_2023_01_30_17_39_03_633.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/left_2023_01_30_17_39_03_633.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/right_2023_01_30_17_39_03_633.jpg, -0.34497, 1, 0, 5.087615
/home/shrimp/Downloads/simulator-linux/balls/IMG/center_2023_01_30_17_39_03_746.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/left_2023_01_30_17_39_03_746.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/right_2023_01_30_17_39_03_746.jpg, -0.04508686, 1, 0, 6.241693
/home/shrimp/Downloads/simulator-linux/balls/IMG/center_2023_01_30_17_39_03_847.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/left_2023_01_30_17_39_03_847.jpg, /home/shrimp/Downloads/simulator-linux/balls/IMG/right_2023_01_30_17_39_03_847.jpg, 0, 1, 0, 7.38318
